frame,feature_idx,value
296,76,-2.583599
296,77,-2.311899
296,78,-2.8067086
296,79,-2.5358434
297,0,-4.673901
297,1,-3.36207
297,2,-5.4445415
297,3,-4.2931066
297,4,-3.820467
297,5,-3.5957077
297,6,-4.040677
297,7,-4.8555617
297,8,-4.1541214
297,9,-3.335132
297,10,-3.1987798
297,11,-3.79983
297,12,-5.275968
297,13,-4.8971725
297,14,-5.062893
297,15,-5.604973
297,16,-6.540291
297,17,-4.728954
297,18,-4.0997295
297,19,-5.1106
297,20,-4.2650614
297,21,-4.9552746
297,22,-4.3447003
297,23,-3.9224968
297,24,-4.0341277
297,25,-4.23364
297,26,-4.9957542
297,27,-3.3254092
297,28,-3.530405
297,29,-3.5981753
297,30,-4.6876507
297,31,-4.995345
297,32,-5.2240644
297,33,-4.3181124
297,34,-4.4674263
297,35,-4.529124
297,36,-4.0938635
297,37,-5.0376897
297,38,-4.364928
297,39,-4.432554
297,40,-4.3788767
297,41,-5.0667114
297,42,-5.441751
297,43,-5.2778506
297,44,-4.114169
297,45,-3.989199
297,46,-3.5745063
297,47,-4.8753624
297,48,-4.229502
297,49,-3.075168
297,50,-3.1849575
297,51,-3.6224701
297,52,-4.352657
297,53,-4.1507516
297,54,-2.9046574
297,55,-3.0766828
297,56,-2.4143126
297,57,-3.1626952
297,58,-2.7504442
297,59,-3.5969887
297,60,-4.103953
297,61,-3.4003208
297,62,-3.9324741
297,63,-3.7281423
297,64,-2.5486224
297,65,-2.1703804
297,66,-2.772166
297,67,-2.16639
297,68,-2.616812
297,69,-2.6591167
297,70,-2.980796
297,71,-2.8530302
297,72,-3.260086
297,73,-2.4719954
297,74,-3.1539185
297,75,-2.2186463
297,76,-1.7601571
297,77,-1.6169093
297,78,-1.8637574
297,79,-2.429291
298,0,-3.9230223
298,1,-2.5055878
298,2,-2.3582315
298,3,-2.8331907
298,4,-3.371274
298,5,-4.831067
298,6,-5.2985873
298,7,-4.155735
298,8,-4.9709225
298,9,-4.266864
298,10,-4.6601906
298,11,-4.7792053
298,12,-5.338814
298,13,-5.1037807
298,14,-5.3622622
298,15,-6.6560707
298,16,-6.810053
298,17,-5.7142434
298,18,-4.93182
298,19,-5.2937737
298,20,-5.3367
298,21,-4.9420238
298,22,-5.8020787
298,23,-5.6212606
298,24,-6.5192413
298,25,-6.370169
298,26,-4.6551695
298,27,-4.769363
298,28,-4.091115
298,29,-3.9469535
298,30,-4.304555
298,31,-4.324313
298,32,-3.7293823
298,33,-4.2159667
298,34,-3.5582452
298,35,-4.274647
298,36,-3.817273
298,37,-4.067637
298,38,-4.0842133
298,39,-4.3520193
298,40,-4.2872953
298,41,-4.631544
298,42,-4.493205
298,43,-4.572987
298,44,-3.6210508
298,45,-4.7390604
298,46,-4.8937078
298,47,-5.192762
298,48,-4.218625
298,49,-4.1495657
298,50,-3.5273998
298,51,-3.5731149
298,52,-4.0314736
298,53,-3.3396266
298,54,-2.752093
298,55,-3.2954295
298,56,-2.7624702
298,57,-2.4923656
298,58,-3.5831218
298,59,-3.665717
298,60,-3.4904091
298,61,-2.7076325
298,62,-3.8287299
298,63,-3.4024148
298,64,-4.194996
298,65,-2.517292
298,66,-2.2780914
298,67,-2.755348
298,68,-2.7935262
298,69,-2.5527503
298,70,-2.060797
298,71,-2.3605146
298,72,-3.286109
298,73,-2.1959274
298,74,-2.6420975
298,75,-2.4427533
298,76,-2.9962645
298,77,-2.073634
298,78,-2.4007707
298,79,-2.0518587
299,0,-3.7706583
299,1,-2.525735
299,2,-3.4180598
299,3,-4.599234
299,4,-5.686998
299,5,-4.667281
299,6,-4.504744
299,7,-4.479678
299,8,-2.7245333
299,9,-2.3463612
299,10,-2.5051692
299,11,-3.2087471
299,12,-4.7670684
299,13,-5.1456075
299,14,-3.9346294
299,15,-4.0118065
299,16,-4.885327
299,17,-5.223392
299,18,-4.5694714
299,19,-4.8755403
299,20,-5.6594667
299,21,-4.957627
299,22,-4.3891287
299,23,-4.8439717
299,24,-6.4242
299,25,-6.3802056
299,26,-5.3922963
299,27,-6.6700516
299,28,-6.792603
299,29,-6.4446115
299,30,-4.9900737
299,31,-5.4782877
299,32,-6.2136807
299,33,-5.1727767
299,34,-4.2345614
299,35,-5.071987
299,36,-5.1624913
299,37,-4.615355
299,38,-4.9737234
299,39,-4.9111648
299,40,-4.303468
299,41,-5.070713
299,42,-4.19487
299,43,-3.5080247
299,44,-3.1157856
299,45,-2.2714143
299,46,-3.9439595
299,47,-4.262537
299,48,-3.0341206
299,49,-2.7712517
299,50,-2.9150665
299,51,-4.4474072
299,52,-3.7228746
299,53,-3.3578088
299,54,-3.158062
299,55,-3.7213583
299,56,-3.179874
299,57,-3.0415628
299,58,-2.8027105
299,59,-3.1476793
299,60,-2.5356865
299,61,-3.8530319
299,62,-4.280358
299,63,-3.0771875
299,64,-3.2844427
299,65,-2.588825
299,66,-3.147571
299,67,-3.0263162
299,68,-2.156467
299,69,-2.0093455
299,70,-1.7604194
299,71,-1.701426
299,72,-1.4022231
299,73,-1.9648994
299,74,-2.599312
299,75,-2.5790484
299,76,-3.141004
299,77,-2.739893
299,78,-2.3225179
299,79,-2.6754177
300,0,-4.958157
300,1,-3.7007353
300,2,-3.4061744
300,3,-4.1188526
300,4,-4.8097157
300,5,-5.0420156
300,6,-3.5813365
300,7,-2.2827668
300,8,-2.6808612
300,9,-4.037281
300,10,-4.923585
300,11,-3.7724648
300,12,-3.5923061
300,13,-4.1874695
300,14,-5.237282
300,15,-5.6116242
300,16,-4.9798446
300,17,-4.980041
300,18,-4.4178867
300,19,-5.020365
300,20,-5.144915
300,21,-4.321564
300,22,-3.537155
300,23,-4.1397257
300,24,-6.0079646
300,25,-5.1615
300,26,-3.9994698
300,27,-3.9074037
300,28,-3.941524
300,29,-3.6050487
300,30,-4.825839
300,31,-5.2465177
300,32,-4.4666514
300,33,-5.221806
300,34,-5.6588397
300,35,-5.2664
300,36,-4.2841215
300,37,-3.1275055
300,38,-3.691765
300,39,-4.8868403
300,40,-4.9816947
300,41,-4.5049496
300,42,-4.525454
300,43,-4.1555443
300,44,-3.641433
300,45,-2.8848329
300,46,-4.183099
300,47,-4.518851
300,48,-3.5886664
300,49,-3.553426
300,50,-3.2138085
300,51,-3.7163892
300,52,-2.446968
300,53,-2.620783
300,54,-3.2920392
300,55,-4.574691
300,56,-3.06564
300,57,-2.501563
300,58,-2.4132605
300,59,-3.9489732
300,60,-3.5530865
300,61,-3.1807926
300,62,-2.702831
300,63,-3.4382665
300,64,-3.7375088
300,65,-2.4231374
300,66,-1.7586607
300,67,-3.6144753
300,68,-3.4356017
300,69,-2.6903524
300,70,-2.154428
300,71,-1.5695661
300,72,-1.9296519
300,73,-1.8161731
300,74,-1.4144453
300,75,-2.411504
300,76,-1.8415837
300,77,-1.9769183
300,78,-1.4678285
300,79,-1.639563
301,0,-6.0453763
301,1,-4.888804
301,2,-3.5899847
301,3,-3.3624997
301,4,-3.2545226
301,5,-3.2860386
301,6,-2.718883
301,7,-1.8929827
301,8,-2.22043
301,9,-3.4192712
301,10,-4.532351
301,11,-3.8754528
301,12,-4.1202726
301,13,-4.973403
301,14,-5.3236923
301,15,-5.495173
301,16,-4.3525887
301,17,-4.3514047
301,18,-3.9248536
301,19,-3.8989124
301,20,-5.128396
301,21,-4.65229
301,22,-4.029781
301,23,-4.6985517
301,24,-7.1698494
301,25,-5.9122295
301,26,-4.521772
301,27,-4.8745794
301,28,-4.381832
301,29,-4.5324583
301,30,-4.066169
301,31,-3.9036682
301,32,-4.584754
301,33,-3.6796122
301,34,-3.3533347
301,35,-4.2545476
301,36,-3.5885231
301,37,-2.5653265
301,38,-4.2812257
301,39,-5.138936
301,40,-4.73215
301,41,-3.0795834
301,42,-3.8384073
301,43,-3.990063
301,44,-4.9192924
301,45,-4.658182
301,46,-3.7862248
301,47,-5.3486395
301,48,-3.3948956
301,49,-3.5875914
301,50,-2.892659
301,51,-2.7782714
301,52,-3.359635
301,53,-4.1695094
301,54,-3.6615458
301,55,-3.58852
301,56,-4.0872874
301,57,-3.4363637
301,58,-2.909242
301,59,-2.7284367
301,60,-3.630933
301,61,-2.7126265
301,62,-2.6358395
301,63,-2.5724802
301,64,-2.0423782
301,65,-2.6188776
301,66,-1.873079
301,67,-1.9517149
301,68,-2.6795838
301,69,-2.7457807
301,70,-1.6384888
301,71,-1.8656244
301,72,-2.8958178
301,73,-2.1597683
301,74,-1.2491133
301,75,-1.5476071
301,76,-2.0570648
301,77,-2.0048115
301,78,-1.8020405
301,79,-2.3852623
302,0,-6.585563
302,1,-4.776468
302,2,-4.930705
302,3,-5.9602857
302,4,-6.8442736
302,5,-6.315794
302,6,-6.915158
302,7,-3.7474415
302,8,-2.236016
302,9,-1.8449866
302,10,-1.8952651
302,11,-2.3289418
302,12,-3.4677799
302,13,-5.0849013
302,14,-4.2164683
302,15,-4.2419333
302,16,-5.51022
302,17,-4.284789
302,18,-4.811596
302,19,-3.8379333
302,20,-4.24026
302,21,-5.5542383
302,22,-4.983382
302,23,-4.8116736
302,24,-4.3224807
302,25,-4.247715
302,26,-5.2367268
302,27,-4.3811502
302,28,-4.8539615
302,29,-4.4665275
302,30,-4.597873
302,31,-5.3027496
302,32,-5.0538235
302,33,-4.8363647
302,34,-4.7497272
302,35,-5.067383
302,36,-4.924822
302,37,-4.489849
302,38,-4.2083373
302,39,-4.293424
302,40,-4.0278907
302,41,-3.3154228
302,42,-3.006333
302,43,-3.1519282
302,44,-2.9441218
302,45,-2.9370637
302,46,-3.1805186
302,47,-5.256302
302,48,-3.6524723
302,49,-3.9659905
302,50,-3.386279
302,51,-3.4444828
302,52,-4.223207
302,53,-3.4012325
302,54,-4.437291
302,55,-4.3317366
302,56,-4.2433476
302,57,-3.3606029
302,58,-3.0311573
302,59,-2.794132
302,60,-2.9530528
302,61,-3.0338957
302,62,-3.458034
302,63,-2.3277466
302,64,-1.7200204
302,65,-2.0276563
302,66,-2.4496832
302,67,-2.5630162
302,68,-2.5270612
302,69,-2.6943495
302,70,-2.5463123
302,71,-2.3127415
302,72,-2.5376933
302,73,-2.2840588
302,74,-1.5563117
302,75,-1.6274185
302,76,-1.790397
302,77,-1.9707226
302,78,-1.893823
302,79,-2.4057717
303,0,-4.710631
303,1,-3.246616
303,2,-3.0450387
303,3,-3.7443442
303,4,-4.401332
303,5,-4.829362
303,6,-4.251027
303,7,-3.2883549
303,8,-5.6113734
303,9,-3.1203327
303,10,-2.9384735
303,11,-3.6450078
303,12,-4.841507
303,13,-6.495139
303,14,-7.291941
303,15,-4.6918607
303,16,-4.0764017
303,17,-5.1747527
303,18,-5.0677752
303,19,-4.0963864
303,20,-4.186148
303,21,-5.3283057
303,22,-6.493387
303,23,-6.302499
303,24,-4.9795628
303,25,-4.158971
303,26,-3.8916361
303,27,-4.868562
303,28,-4.2991996
303,29,-4.688933
303,30,-6.049941
303,31,-5.6999784
303,32,-5.0606318
303,33,-5.2256713
303,34,-4.5173044
303,35,-4.9795327
303,36,-4.8106914
303,37,-4.0167933
303,38,-3.8474658
303,39,-4.2883
303,40,-3.7276065
303,41,-4.012715
303,42,-3.1317596
303,43,-4.357023
303,44,-5.625793
303,45,-2.64134
303,46,-3.6562512
303,47,-4.4522405
303,48,-4.7422347
303,49,-4.4639506
303,50,-4.437382
303,51,-4.4069285
303,52,-3.3711026
303,53,-4.2746263
303,54,-5.993923
303,55,-4.3940616
303,56,-4.320988
303,57,-3.2005732
303,58,-3.5586395
303,59,-2.9453535
303,60,-2.3725135
303,61,-3.529591
303,62,-3.5335693
303,63,-2.8998559
303,64,-2.6173136
303,65,-2.5484173
303,66,-3.2404184
303,67,-3.2692957
303,68,-3.1422813
303,69,-3.1630118
303,70,-3.299779
303,71,-2.7182682
303,72,-2.6207745
303,73,-2.3964233
303,74,-1.6616082
303,75,-1.9555548
303,76,-1.66173
303,77,-1.9480847
303,78,-2.151808
303,79,-2.2863247
304,0,-4.7311525
304,1,-2.876554
304,2,-2.4899464
304,3,-3.0641112
304,4,-3.4431834
304,5,-3.6253226
304,6,-4.9438915
304,7,-3.3846653
304,8,-2.5429165
304,9,-2.832837
304,10,-3.5917075
304,11,-4.7770867
304,12,-5.620198
304,13,-5.375423
304,14,-5.878245
304,15,-5.3735175
304,16,-4.2569532
304,17,-4.115797
304,18,-4.2941413
304,19,-4.2141743
304,20,-5.493343
304,21,-5.548132
304,22,-5.688244
304,23,-5.5577116
304,24,-5.9633784
304,25,-3.9112437
304,26,-3.89471
304,27,-3.9381375
304,28,-3.3137057
304,29,-3.058872
304,30,-4.301837
304,31,-6.1611853
304,32,-4.3188305
304,33,-4.238931
304,34,-4.613417
304,35,-5.673858
304,36,-4.1988544
304,37,-3.8236227
304,38,-2.521028
304,39,-3.7534962
304,40,-4.439719
304,41,-7.0703015
304,42,-4.948968
304,43,-3.6614969
304,44,-4.8110466
304,45,-4.2627425
304,46,-3.4707031
304,47,-3.5551252
304,48,-2.8144872
304,49,-3.9909682
304,50,-2.366136
304,51,-2.2499988
304,52,-2.5320106
304,53,-3.8486907
304,54,-6.2248535
304,55,-4.428022
304,56,-3.9589818
304,57,-3.8784344
304,58,-4.070699
304,59,-3.690012
304,60,-2.4737663
304,61,-2.8405688
304,62,-3.429346
304,63,-3.4742541
304,64,-3.6961317
304,65,-3.816163
304,66,-3.2269936
304,67,-2.0920262
304,68,-3.2513354
304,69,-2.390586
304,70,-2.6144018
304,71,-3.0566041
304,72,-3.4965832
304,73,-3.425409
304,74,-3.496294
304,75,-2.9109254
304,76,-1.8736213
304,77,-2.2288826
304,78,-2.8936799
304,79,-2.782026
305,0,-5.784037
305,1,-4.1914663
305,2,-3.7713182
305,3,-3.3006566
305,4,-2.855952
305,5,-2.4627454
305,6,-2.0735357
305,7,-2.7524319
305,8,-4.3451047
305,9,-5.7444925
305,10,-5.0712194
305,11,-4.3417516
305,12,-4.378612
305,13,-4.959156
305,14,-6.4680667
305,15,-7.195989
305,16,-5.568027
305,17,-5.78345
305,18,-4.4172053
305,19,-3.9622495
305,20,-3.9554322
305,21,-4.5199685
305,22,-5.5104527
305,23,-7.2759523
305,24,-5.24646
305,25,-3.8131807
305,26,-4.3691764
305,27,-4.9827237
305,28,-4.0187955
305,29,-4.607976
305,30,-5.359183
305,31,-5.4881263
305,32,-5.1768246
305,33,-5.301504
305,34,-4.5157137
305,35,-2.986324
305,36,-3.3600454
305,37,-2.7257218
305,38,-2.4740357
305,39,-4.0265775
305,40,-4.2696443
305,41,-4.634779
305,42,-5.0072393
305,43,-3.0872242
305,44,-2.896728
305,45,-4.9446335
305,46,-4.3776784
305,47,-3.955612
305,48,-4.1040053
305,49,-3.3578403
305,50,-3.6875598
305,51,-4.314291
305,52,-3.5765264
305,53,-3.2736561
305,54,-3.6567457
305,55,-3.5335267
305,56,-3.780501
305,57,-3.0526762
305,58,-2.1571515
305,59,-2.8321118
305,60,-3.6356757
305,61,-3.5763645
305,62,-2.9646869
305,63,-3.1124065
305,64,-2.7575629
305,65,-2.5865161
305,66,-2.6590953
305,67,-2.6130533
305,68,-3.5082195
305,69,-3.2133741
305,70,-2.478226
305,71,-3.0058403
305,72,-3.8917034
305,73,-3.577973
305,74,-2.9310284
305,75,-2.2284055
305,76,-2.3593304
305,77,-3.136604
305,78,-2.127192
305,79,-2.2910635
306,0,-5.8347087
306,1,-4.17192
306,2,-3.8458474
306,3,-3.546811
306,4,-3.485276
306,5,-3.711312
306,6,-3.228004
306,7,-5.6533895
306,8,-4.3109565
306,9,-3.5664492
306,10,-3.4174764
306,11,-4.328122
306,12,-4.7540627
306,13,-4.809676
306,14,-5.985441
306,15,-7.034211
306,16,-6.485369
306,17,-5.6646633
306,18,-6.3002086
306,19,-8.258213
306,20,-6.9832907
306,21,-5.3813176
306,22,-5.1803637
306,23,-6.0624824
306,24,-4.354063
306,25,-4.151103
306,26,-5.1569195
306,27,-5.9539914
306,28,-4.689017
306,29,-4.8676295
306,30,-5.4635987
306,31,-6.378533
306,32,-4.710549
306,33,-4.625256
306,34,-4.6385956
306,35,-4.1208425
306,36,-3.9308877
306,37,-4.95691
306,38,-6.3521113
306,39,-6.433776
306,40,-5.9461756
306,41,-4.475185
306,42,-3.8573167
306,43,-4.0615134
306,44,-3.3054574
306,45,-4.384467
306,46,-4.8721137
306,47,-3.7134616
306,48,-3.7376397
306,49,-3.9579349
306,50,-4.0981407
306,51,-6.0112596
306,52,-3.7974932
306,53,-3.428819
306,54,-3.3785822
306,55,-4.7656407
306,56,-3.8070612
306,57,-3.8984923
306,58,-2.961163
306,59,-3.0219936
306,60,-3.3841128
306,61,-3.8292391
306,62,-2.5417101
306,63,-3.0819736
306,64,-2.220594
306,65,-2.6475897
306,66,-3.1847892
306,67,-3.6738884
306,68,-4.8337226
306,69,-3.4071293
306,70,-3.6517203
306,71,-2.9296098
306,72,-2.702061
306,73,-2.4611537
306,74,-2.4934242
306,75,-1.9781114
306,76,-1.6672833
306,77,-2.5775578
306,78,-3.0062501
306,79,-3.1663008
307,0,-4.301256
307,1,-2.7141051
307,2,-2.5996397
307,3,-3.4078665
307,4,-4.240205
307,5,-4.520724
307,6,-3.4439805
307,7,-3.6909313
307,8,-4.44225
307,9,-3.7523782
307,10,-3.8161824
307,11,-3.9921443
307,12,-4.499069
307,13,-5.3063993
307,14,-6.1999803
307,15,-5.6577506
307,16,-6.060495
307,17,-5.81915
307,18,-5.6534567
307,19,-7.12245
307,20,-6.635953
307,21,-5.554097
307,22,-5.594772
307,23,-5.2896795
307,24,-5.832416
307,25,-6.2265234
307,26,-6.189028
307,27,-4.921257
307,28,-4.609767
307,29,-5.4130516
307,30,-6.0714087
307,31,-5.19774
307,32,-3.8459835
307,33,-2.8430774
307,34,-3.767999
307,35,-3.7033138
307,36,-3.3417313
307,37,-3.1896632
307,38,-5.084627
307,39,-5.6703324
307,40,-5.1876416
307,41,-4.1323595
307,42,-4.5889583
307,43,-5.6101246
307,44,-4.7949677
307,45,-4.777657
307,46,-4.4559183
307,47,-3.8976471
307,48,-4.8939013
307,49,-4.039897
307,50,-4.0297985
307,51,-4.46925
307,52,-4.940054
307,53,-3.7174041
307,54,-3.4792576
307,55,-3.9689198
307,56,-4.904552
307,57,-4.6522913
307,58,-3.2630227
307,59,-3.139492
307,60,-3.3157065
307,61,-3.7685356
307,62,-3.474953
307,63,-2.5240755
307,64,-2.4768052
307,65,-2.834416
307,66,-4.833569
307,67,-3.829043
307,68,-4.239964
307,69,-4.0098696
307,70,-3.714112
307,71,-2.2653873
307,72,-2.5813143
307,73,-2.7261813
307,74,-2.6547115
307,75,-2.9051118
307,76,-3.4356573
307,77,-3.2710593
307,78,-3.851085
307,79,-3.409101
308,0,-3.9873343
308,1,-2.9482512
308,2,-5.049263
308,3,-4.1454463
308,4,-3.3613248
308,5,-2.7482035
308,6,-2.504415
308,7,-3.4399858
308,8,-5.2930627
308,9,-3.7648132
308,10,-3.2889154
308,11,-3.4684834
308,12,-4.104742
308,13,-4.7417226
308,14,-5.4951534
308,15,-5.6737046
308,16,-4.3078675
308,17,-4.31311
308,18,-5.3730845
308,19,-5.7695065
308,20,-5.252346
308,21,-5.1101756
308,22,-5.742817
308,23,-8.0747595
308,24,-8.507696
308,25,-6.0357122
308,26,-4.3319044
308,27,-4.209838
308,28,-5.3808293
308,29,-4.050376
308,30,-3.6086886
308,31,-5.0375433
308,32,-5.0789
308,33,-3.7488487
308,34,-2.4968762
308,35,-3.7179601
308,36,-5.401105
308,37,-5.150026
308,38,-4.5955534
308,39,-3.9978774
308,40,-4.282971
308,41,-4.4495177
308,42,-3.9224417
308,43,-3.8534546
308,44,-5.118704
308,45,-5.8739347
308,46,-5.491101
308,47,-3.9935174
308,48,-3.4327097
308,49,-4.755256
308,50,-3.7504249
308,51,-4.581102
308,52,-5.4836926
308,53,-4.469161
308,54,-4.2452755
308,55,-4.1069927
308,56,-3.8806832
308,57,-3.3327065
308,58,-4.2557383
308,59,-4.0671268
308,60,-3.1383977
308,61,-3.8807664
308,62,-4.0559397
308,63,-3.273143
308,64,-2.3761804
308,65,-2.8185027
308,66,-3.8537803
308,67,-3.4286878
308,68,-3.5686276
308,69,-3.2857535
308,70,-2.8009803
308,71,-2.6454983
308,72,-2.0865617
308,73,-2.5897546
308,74,-3.3743334
308,75,-3.144254
308,76,-3.2827904
308,77,-2.7601085
308,78,-3.2737067
308,79,-3.317922
309,0,-4.814513
309,1,-3.467343
309,2,-2.9341102
309,3,-3.3238802
309,4,-3.8440888
309,5,-6.1644006
309,6,-5.138124
309,7,-3.0267687
309,8,-2.1933458
309,9,-2.246008
309,10,-2.8769681
309,11,-3.4117112
309,12,-3.817867
309,13,-3.8253696
309,14,-3.707875
309,15,-4.4449563
309,16,-5.4824424
309,17,-4.6205506
309,18,-4.5521646
309,19,-5.534784
309,20,-3.880521
309,21,-4.1382813
309,22,-5.6485677
309,23,-7.483887
309,24,-6.3312263
309,25,-5.344979
309,26,-3.804445
309,27,-2.9949706
309,28,-3.8554006
309,29,-5.2005615
309,30,-4.6739507
309,31,-4.3541307
309,32,-4.714871
309,33,-4.3827224
309,34,-3.8199973
309,35,-4.2745447
309,36,-4.607188
309,37,-4.564068
309,38,-4.3761277
309,39,-4.4301934
309,40,-4.539793
309,41,-4.7127576
309,42,-4.4967465
309,43,-3.9492629
309,44,-3.6364832
309,45,-3.92069
309,46,-4.548961
309,47,-4.6999483
309,48,-3.7838833
309,49,-3.2903554
309,50,-3.2669084
309,51,-3.675788
309,52,-4.700891
309,53,-2.9232366
309,54,-3.657677
309,55,-3.6652994
309,56,-3.0018888
309,57,-3.4481146
309,58,-4.1720066
309,59,-4.0525618
309,60,-3.1655285
309,61,-2.9695177
309,62,-3.7762628
309,63,-3.4488275
309,64,-3.532209
309,65,-3.780631
309,66,-4.147957
309,67,-3.0426674
309,68,-3.3445811
309,69,-3.8748734
309,70,-4.065049
309,71,-3.036591
309,72,-2.0034182
309,73,-2.5541718
309,74,-3.0520313
309,75,-3.8410437
309,76,-3.0424466
309,77,-3.352817
309,78,-3.383176
309,79,-3.6235552
310,0,-7.4868093
310,1,-5.7000656
310,2,-10.492936
310,3,-4.257074
310,4,-3.3968709
310,5,-2.8052557
310,6,-2.4256504
310,7,-2.3087413
310,8,-3.4872024
310,9,-3.828298
310,10,-3.410367
310,11,-3.4107337
310,12,-3.5138152
310,13,-3.8139408
310,14,-5.032447
310,15,-7.207873
310,16,-6.252158
310,17,-5.989222
310,18,-4.6445155
310,19,-3.7670057
310,20,-4.365238
310,21,-6.521845
310,22,-6.140213
310,23,-5.336216
310,24,-5.1486926
310,25,-3.8323567
310,26,-4.1423817
310,27,-4.040204
310,28,-4.5992827
310,29,-4.6767564
310,30,-5.1328344
310,31,-5.992981
310,32,-5.101151
310,33,-4.257921
310,34,-5.4228354
310,35,-4.077745
310,36,-4.653446
310,37,-4.9473906
310,38,-5.0904603
310,39,-6.057833
310,40,-5.8425117
310,41,-4.884268
310,42,-4.605898
310,43,-5.4158716
310,44,-4.5335507
310,45,-3.2575097
310,46,-4.019332
310,47,-5.597283
310,48,-5.346554
310,49,-4.3054247
310,50,-3.845531
310,51,-3.5941072
310,52,-3.9277694
310,53,-4.082271
310,54,-3.939913
310,55,-3.6954124
310,56,-4.277328
310,57,-3.1177123
310,58,-3.7458966
310,59,-3.173245
310,60,-4.1186585
310,61,-3.6481302
310,62,-3.414005
310,63,-3.0633948
310,64,-3.3513355
310,65,-3.3884912
310,66,-3.9862883
310,67,-3.1319733
310,68,-2.935208
310,69,-3.150231
310,70,-2.8689895
310,71,-3.1037397
310,72,-3.5356877
310,73,-4.0674715
310,74,-2.8563333
310,75,-3.531201
310,76,-3.1244278
310,77,-3.547389
310,78,-3.730915
310,79,-4.177691
311,0,-6.448077
311,1,-4.8882985
311,2,-3.9606125
311,3,-4.5484037
311,4,-4.358933
311,5,-3.519759
311,6,-2.2922933
311,7,-4.118807
311,8,-3.2096758
311,9,-3.6837137
311,10,-4.9383
311,11,-5.2616158
311,12,-5.719226
311,13,-5.8881397
311,14,-6.1714993
311,15,-6.2664223
311,16,-6.5594935
311,17,-5.709815
311,18,-4.672454
311,19,-5.495146
311,20,-7.383005
311,21,-5.949535
311,22,-5.2353783
311,23,-5.760984
311,24,-5.175127
311,25,-4.070872
311,26,-3.1958392
311,27,-3.7135305
311,28,-4.2320876
311,29,-6.0794916
311,30,-5.383231
311,31,-5.959674
311,32,-4.4916778
311,33,-4.662246
311,34,-3.3262603
311,35,-3.5155237
311,36,-4.070369
311,37,-3.431822
311,38,-4.3098006
311,39,-4.6491456
311,40,-3.9488
311,41,-4.623797
311,42,-5.6992664
311,43,-3.7341511
311,44,-3.197596
311,45,-4.1961193
311,46,-4.8281646
311,47,-4.3592753
311,48,-3.854063
311,49,-4.8155475
311,50,-5.0650525
311,51,-4.4465103
311,52,-3.595714
311,53,-3.532635
311,54,-3.4499831
311,55,-3.3251882
311,56,-4.045161
311,57,-3.8194003
311,58,-3.7015586
311,59,-2.5534687
311,60,-2.9830315
311,61,-3.588635
311,62,-3.7622402
311,63,-3.8727293
311,64,-3.6500444
311,65,-3.4534645
311,66,-3.496409
311,67,-3.8485336
311,68,-2.7319763
311,69,-3.108647
311,70,-2.7935865
311,71,-3.298938
311,72,-3.6893802
311,73,-3.3812313
311,74,-4.3004136
311,75,-3.1436589
311,76,-3.3476005
311,77,-3.657025
311,78,-4.218528
311,79,-4.0370574
312,0,-5.0066633
312,1,-4.0248795
312,2,-5.7426157
312,3,-4.2218
312,4,-3.7030342
312,5,-3.2887743
312,6,-2.3427985
312,7,-1.598438
312,8,-1.8042789
312,9,-2.6277554
312,10,-4.218426
312,11,-5.622336
312,12,-5.787725
312,13,-7.198471
312,14,-8.37932
312,15,-6.2864966
312,16,-4.908172
312,17,-5.421722
312,18,-4.6297317
312,19,-4.200558
312,20,-4.4110622
312,21,-5.847237
312,22,-4.723301
312,23,-4.3010902
312,24,-4.543316
312,25,-4.107747
312,26,-4.707004
312,27,-4.1706114
312,28,-5.0091558
312,29,-5.576749
312,30,-4.971162
312,31,-4.7471895
312,32,-5.3879414
312,33,-4.39534
312,34,-4.7202573
312,35,-3.7153707
312,36,-5.224315
312,37,-5.4812284
312,38,-5.1330543
312,39,-4.770164
312,40,-4.083491
312,41,-4.1863623
312,42,-4.1554813
312,43,-3.6787534
312,44,-3.4774213
312,45,-4.5681067
312,46,-4.9693656
312,47,-4.1043787
312,48,-5.3408856
312,49,-5.4478593
312,50,-4.6296525
312,51,-2.6893885
312,52,-3.3048692
312,53,-3.7855349
312,54,-4.2909513
312,55,-3.0747516
312,56,-4.183596
312,57,-3.6936529
312,58,-3.697449
312,59,-3.779926
312,60,-3.6029959
312,61,-3.3661444
312,62,-2.943592
312,63,-3.8210835
312,64,-3.6525757
312,65,-3.7341926
312,66,-4.0102935
312,67,-3.9582632
312,68,-3.4296238
312,69,-3.6052165
312,70,-2.8215885
312,71,-3.1108503
312,72,-3.052059
312,73,-4.2776484
312,74,-3.6154218
312,75,-3.8197613
312,76,-2.8816237
312,77,-3.1474943
312,78,-3.4822123
312,79,-4.1769986
313,0,-4.455408
313,1,-2.9677718
313,2,-2.6617484
313,3,-3.2751405
313,4,-3.9361043
313,5,-4.983551
313,6,-3.9790456
313,7,-2.0950868
313,8,-2.2795277
313,9,-3.3501554
313,10,-4.22321
313,11,-5.2500744
313,12,-5.1535025
313,13,-5.336302
313,14,-6.078606
313,15,-5.3557425
313,16,-4.020395
313,17,-3.484401
313,18,-3.4443727
313,19,-3.4929123
313,20,-3.6290975
313,21,-5.4283605
313,22,-6.9750237
313,23,-5.2485
313,24,-5.1054373
313,25,-6.4675403
313,26,-4.2322383
313,27,-3.8966925
